product_id,sku_id,name,department_name,category_name,sub_category_name,brand_id,brand_name,link,image_url,stock,list_price,price,product_reference,sku_reference,specification_number,size,color,gender
2662202,2662203,Polo Puma Hombre 625920 02 Blanco Talla L,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-625920-02-2662202/p,https://oechsle.vteximg.com.br/arquivos/ids/20138231/2662203_2.jpg?v=638690363924500000,2,129.00,90.30,2662202,2662203,12,L,Blanco,Hombre
1001234337,1001369097,Set de 3 Polos Fila Manga Larga Cuello Alto - Multicolor 2 Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/set-de-3-polos-fila-manga-larga-cuello-alto---multicolor-2-1001234337/p,https://oechsle.vteximg.com.br/arquivos/ids/21922804/imageUrl_1.jpg?v=638916139558970000,40,190.00,175.00,12000002494,ComercialLaPrincipal-1755965028832,5,L,Multicolor,Hombre
1001232426,1001367263,Pack x3 Polo Manga Larga Fila Cuello Redondo Multicolor Talla  L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/pack-x3-polo-manga-larga-fila-cuello-redondo-1001232426/p,https://oechsle.vteximg.com.br/arquivos/ids/21914116/imageUrl_1.jpg?v=638914412046830000,40,190.00,174.90,12000002489,ComercialLaPrincipal-1755795631107,5,L,Multicolor,Hombre
1000203649,1000229338,Set de 3 Polos Fila Manga Larga Cuello Alto Multicolor Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/set-de-3-polos-fila-manga-larga-cuello-alto-multicolor-1000203649/p,https://oechsle.vteximg.com.br/arquivos/ids/7070955/image-a2c43256ae314b6f84a9f68ca2602c01.jpg?v=637795165323830000,7,179.90,174.90,12000001176,ComercialLaPrincipal-1643043166801,1,L,Multicolor,Hombre
1000196479,1000219556,Polo Manga Corta Fila Cuello Redondo Blanco Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-redondo-blanco-1000196479/p,https://oechsle.vteximg.com.br/arquivos/ids/6775525/image-fb6807bfc6d44197aea57f06b7a73b76.jpg?v=637781692112930000,19,59.90,49.90,12000001653,ComercialLaPrincipal-1635802365339,2,L,Blanco,Hombre
1000196403,1000219247,Polo Manga Larga Fila Cuello Alto Plomo Oscuro Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-azul-marino-1000196403/p,https://oechsle.vteximg.com.br/arquivos/ids/6771417/image-d9705088ceef4eca926290d427c55b16.jpg?v=637781488124630000,19,69.90,59.90,12000001172,ComercialLaPrincipal-1635888253676,2,L,Gris,Hombre
1000196403,1000219248,Polo Manga Larga Fila Cuello Alto Azul Marino Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-azul-marino-1000196403/p,https://oechsle.vteximg.com.br/arquivos/ids/6771421/image-5df8db2f1e90452d9a46a8836f9b9a0f.jpg?v=637781488140130000,2,69.90,59.90,12000001172,ComercialLaPrincipal-1635888910911,2,L,Azul Marino,Hombre
1000196403,1000219252,Polo Manga Larga Fila Cuello Alto Plomo Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-azul-marino-1000196403/p,https://oechsle.vteximg.com.br/arquivos/ids/6771434/image-826db8ff6bd0499ba41152c9ce0fe6a0.jpg?v=637781488199300000,17,69.90,59.90,12000001172,ComercialLaPrincipal-1635900867981,2,L,Gris,Hombre
1000196402,1000219239,Polo Manga Larga Fila Cuello Alto Blanco Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-blanco-1000196402/p,https://oechsle.vteximg.com.br/arquivos/ids/6771385/image-4046864a30474dce9bd4e5a986f96904.jpg?v=637781488013770000,15,69.90,59.90,12000001164,ComercialLaPrincipal-1635887857368,2,L,Blanco,Hombre
1000196401,1000219236,Polo Manga Larga Fila Cuello Alto Negro Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-negro-1000196401/p,https://oechsle.vteximg.com.br/arquivos/ids/6771376/image-b57b716593314b1e90b80ebc37675a9f.jpg?v=637781487967070000,2,69.90,59.90,12000001576,ComercialLaPrincipal-1635882732239,2,L,Negro,Hombre
1000196400,1000219232,Polo Manga Larga Fila Cuello V Plomo oscuro Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-v-plomo-oscuro-1000196400/p,https://oechsle.vteximg.com.br/arquivos/ids/6771355/image-7b9d18cf5331489ca88648ec07ec7e63.jpg?v=637781487909670000,19,69.90,59.90,12000001621,ComercialLaPrincipal-1635881638827,2,L,Gris,Hombre
1000196399,1000219227,Polo Manga Larga Fila Cuello V Plomo Claro Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-v-plomo-claro-1000196399/p,https://oechsle.vteximg.com.br/arquivos/ids/6771337/image-bd4df2d13fc24648829c8e8a1f07b71e.jpg?v=637781487815270000,19,69.90,59.90,12000000778,ComercialLaPrincipal-1635881168974,2,L,Gris,Hombre
1000196398,1000219223,Polo Manga Larga Fila Cuello V Negro Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-v-negro-1000196398/p,https://oechsle.vteximg.com.br/arquivos/ids/6771313/image-6652ff280611443cbefb8a2055b758e1.jpg?v=637781487742200000,17,69.90,59.90,12000000774,ComercialLaPrincipal-1635880744826,2,L,Negro,Hombre
1000196397,1000219219,Polo Manga Larga Fila Cuello V Blanco Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-v-blanco-1000196397/p,https://oechsle.vteximg.com.br/arquivos/ids/6771301/image-4b6c65d3d70f47d6840e0370ef134993.jpg?v=637781487513630000,18,69.90,59.90,12000000770,ComercialLaPrincipal-1635880365758,2,L,Blanco,Hombre
1000196395,1000219211,Polo Manga Corta Fila Cuello V Blanco Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-v-blanco-1000196395/p,https://oechsle.vteximg.com.br/arquivos/ids/6771265/image-d30062280e714b23bffebac0daab33b8.jpg?v=637781487265300000,19,59.90,49.90,12000000983,ComercialLaPrincipal-1635878884714,2,L,Blanco,Hombre
1000196393,1000219203,Polo Manga Corta Fila Cuello V Plomo Oscuro Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-v-plomo-oscuro-1000196393/p,https://oechsle.vteximg.com.br/arquivos/ids/6771192/image-d35ef953584d4fe3b847cc6d406e7559.jpg?v=637781487111530000,18,59.90,49.90,12000000975,ComercialLaPrincipal-1635874240868,2,L,Gris,Hombre
1000196392,1000219198,Polo Manga Corta Fila Cuello V Plomo Claro Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-v-plomo-claro-1000196392/p,https://oechsle.vteximg.com.br/arquivos/ids/6771172/image-107b4ecd54b14240be3508b8bb5848f1.jpg?v=637781487013570000,19,59.90,49.90,12000000971,ComercialLaPrincipal-1635873693614,2,L,Gris,Hombre
1000196387,1000219179,Polo Manga Corta Fila Cuello Redondo Plomo Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-redondo-plomo-1000196387/p,https://oechsle.vteximg.com.br/arquivos/ids/6771072/image-a5bf4074f36d487880f6b1e51f5e1e6d.jpg?v=637781486648870000,18,59.90,49.90,12000001661,ComercialLaPrincipal-1635803173980,2,L,Gris,Hombre
1000196386,1000219175,Polo Manga Corta Fila Cuello Redondo Negro Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-redondo-negro-1000196386/p,https://oechsle.vteximg.com.br/arquivos/ids/6771063/image-3ec6a357ec91451e87dc3883ac427b26.jpg?v=637781486480330000,19,59.90,49.90,12000001657,ComercialLaPrincipal-1635802742322,2,L,Negro,Hombre
1000196385,1000219172,Polo Manga Corta Fila Cuello V Negro Talla L,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-v-negro-1000196385/p,https://oechsle.vteximg.com.br/arquivos/ids/6771040/image-1a6ec8a007ef491197daf6504f9b2135.jpg?v=637781486424470000,15,59.90,49.90,12000000951,ComercialLaPrincipal-1635871350323,2,L,Negro,Hombre
2845492,2845493,"Short Puma Wardrobe Ess Relaxed 6"" 629655 01 Negro L",Moda,Hombre,Shorts y Bermudas,844,PUMA,https://www.oechsle.pe/short-puma-wardrobe-ess-relaxed-6--629655-01-2845492/p,https://oechsle.vteximg.com.br/arquivos/ids/20845269/2845493.jpg?v=638790681922600000,2,129.00,129.00,2845492,2845493,10,L,Negro,Hombre
2759753,2759754,Short Puma Hombre 626416 01 Negro Talla L,Moda,Hombre,Shorts y Bermudas,844,PUMA,https://www.oechsle.pe/short-puma-hombre-626416-01-2759753/p,https://oechsle.vteximg.com.br/arquivos/ids/20845205/2759754.jpg?v=638790602110470000,2,159.00,159.00,2759753,2759754,13,L,Negro,Hombre
2845572,2845573,Short Puma Bmw Mms Sweat 630618 01 Negro L,Moda,Hombre,Shorts y Bermudas,844,PUMA,https://www.oechsle.pe/short-puma-bmw-mms-sweat-630618-01-2845572/p,https://oechsle.vteximg.com.br/arquivos/ids/20845313/2845573.jpg?v=638790682245370000,2,229.00,229.00,2845572,2845573,10,L,Negro,Hombre
2787083,2787086,Pantalon Side Pocket TERRAIN 26 Azul L,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-side-pocket-TERRAIN-2787083/p,https://oechsle.vteximg.com.br/arquivos/ids/21363090/2787086.jpg?v=638856905567300000,19,99.95,99.95,2787083,2787086,9,L,Azul Marino,Hombre
2787083,2787090,Pantalon Side Pocket TERRAIN 6 Beige L,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-side-pocket-TERRAIN-2787083/p,https://oechsle.vteximg.com.br/arquivos/ids/21363102/2787090.jpg?v=638856905609600000,16,99.95,99.95,2787083,2787090,9,L,Beige,Hombre
2787083,2787094,Pantalon Side Pocket TERRAIN 26 Gris L,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-side-pocket-TERRAIN-2787083/p,https://oechsle.vteximg.com.br/arquivos/ids/21363114/2787094.jpg?v=638856905651630000,14,99.95,99.95,2787083,2787094,9,L,Gris,Hombre
2787083,2787098,Pantalon Side Pocket TERRAIN 6 Negro L,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-side-pocket-TERRAIN-2787083/p,https://oechsle.vteximg.com.br/arquivos/ids/21363125/2787098.jpg?v=638856905689800000,19,99.95,99.95,2787083,2787098,9,L,Negro,Hombre
2786372,2786375,Pantalón Cargo Hombre TERRAIN Azul Talla L,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-cargo-hombre-TERRAIN-2786372/p,https://oechsle.vteximg.com.br/arquivos/ids/21181460/2786375.jpg?v=638835248380300000,17,99.95,99.95,2786372,2786375,9,L,Azul,Hombre
2786372,2786379,Pantalón Cargo Hombre TERRAIN Beige Talla L,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-cargo-hombre-TERRAIN-2786372/p,https://oechsle.vteximg.com.br/arquivos/ids/21181472/2786379.jpg?v=638835248416600000,14,99.95,99.95,2786372,2786379,9,L,Beige,Hombre
2786372,2786383,Pantalón Cargo Hombre TERRAIN Negro Talla L,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-cargo-hombre-TERRAIN-2786372/p,https://oechsle.vteximg.com.br/arquivos/ids/21181484/2786383.jpg?v=638835248454170000,15,99.95,99.95,2786372,2786383,9,L,Negro,Hombre
2689791,2689794,Casaca Mujer Corta XYZ  VERDE L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-corta-XYZ-2689791/p,https://oechsle.vteximg.com.br/arquivos/ids/20196585/2689794.jpg?v=638699718102100000,0,129.00,79.95,2689791,2689794,9,L,Verde Salvia,Mujer
2689791,2689797,Casaca Mujer Corta XYZ LILA L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-corta-XYZ-2689791/p,https://oechsle.vteximg.com.br/arquivos/ids/20196593/2689797.jpg?v=638699718315730000,0,129.00,79.95,2689791,2689797,9,L,Lila,Mujer
2689791,2689800,Casaca Mujer Corta XYZ VAINILLA L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-corta-XYZ-2689791/p,https://oechsle.vteximg.com.br/arquivos/ids/20196601/2689800.jpg?v=638699718476500000,0,129.00,79.95,2689791,2689800,9,L,Beige,Mujer
2765550,2765553,Casaca Mujer XYZ Sheep Beige Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-sheep-2765550/p,https://oechsle.vteximg.com.br/arquivos/ids/20945826/2765553.jpg?v=638797516317700000,2,169.00,99.95,2765550,2765553,10,L,Beige,Mujer
2690258,2690261,Casaca Mujer Roma XYZ AZUL MARINO L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-roma-XYZ-2690258/p,https://oechsle.vteximg.com.br/arquivos/ids/20196617/2690261.jpg?v=638699719872330000,0,169.00,79.95,2690258,2690261,9,L,Azul Oscuro,Mujer
2690258,2690264,Casaca Mujer Roma XYZ  BEIGE L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-roma-XYZ-2690258/p,https://oechsle.vteximg.com.br/arquivos/ids/20196625/2690264.jpg?v=638699720016900000,1,169.00,79.95,2690258,2690264,9,L,Beige,Mujer
2748909,2748918,Casaca Mujer XYZ Ultra Taupe Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-ultra-2748909/p,https://oechsle.vteximg.com.br/arquivos/ids/21137436/2748918.jpg?v=638828522238630000,0,189.00,89.95,2748909,2748918,10,L,Taupe,Mujer
2748909,2748912,Casaca Mujer XYZ Ultra Azul Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-ultra-2748909/p,https://oechsle.vteximg.com.br/arquivos/ids/21137420/2748912.jpg?v=638828522063970000,3,189.00,89.95,2748909,2748912,10,L,Azul,Mujer
2748909,2748915,Casaca Mujer XYZ Ultra Negro Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-ultra-2748909/p,https://oechsle.vteximg.com.br/arquivos/ids/21137428/2748915.jpg?v=638828522156370000,0,189.00,89.95,2748909,2748915,10,L,Negro,Mujer
2765578,2765581,Casaca Mujer XYZ Cord Ecru Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-cord-2765578/p,https://oechsle.vteximg.com.br/arquivos/ids/21137724/2765581.jpg?v=638828008874770000,0,189.00,99.95,2765578,2765581,10,L,ECRU,Mujer
2765507,2765510,Casaca Mujer XYZ Doble Ecru Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-doble-2765507/p,https://oechsle.vteximg.com.br/arquivos/ids/21137712/2765510.jpg?v=638828008380970000,1,199.00,99.95,2765507,2765510,10,L,ECRU,Mujer
2764743,2764755,Casaca Mujer Basic XYZ  TAUPE L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-basic-XYZ-2764743/p,https://oechsle.vteximg.com.br/arquivos/ids/20896414/2764755.jpg?v=638793040587870000,0,179.00,99.95,2764743,2764755,11,L,Beige,Mujer
2764743,2764746,Casaca Mujer Basic XYZ AZUL ACERO L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-basic-XYZ-2764743/p,https://oechsle.vteximg.com.br/arquivos/ids/20896390/2764746.jpg?v=638793039925200000,2,179.00,99.95,2764743,2764746,11,L,Azul,Mujer
2764743,2764749,Casaca Mujer Basic XYZ  BURGU L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-basic-XYZ-2764743/p,https://oechsle.vteximg.com.br/arquivos/ids/20896398/2764749.jpg?v=638793040107870000,0,179.00,99.95,2764743,2764749,11,L,Vino,Mujer
2764743,2764752,Casaca Mujer Basic XYZ  NEGRO L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-basic-XYZ-2764743/p,https://oechsle.vteximg.com.br/arquivos/ids/20896406/2764752.jpg?v=638793040350970000,0,179.00,99.95,2764743,2764752,11,L,Negro,Mujer
2764729,2764732,Casaca Mujer Peach XYZ  VERDE L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-peach-XYZ-2764729/p,https://oechsle.vteximg.com.br/arquivos/ids/20896366/2764732.jpg?v=638793039198970000,1,189.00,99.95,2764729,2764732,11,L,Verde Salvia,Mujer
2690214,2690217,Casaca Mujer Islandia XYZ  NEGRO L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-islandia-XYZ-2690214/p,https://oechsle.vteximg.com.br/arquivos/ids/20497934/2690217.jpg?v=638750924879570000,0,169.00,89.95,2690214,2690217,9,L,Negro,Mujer
2690214,2690220,Casaca Mujer Islandia XYZ  TAUPE L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-islandia-XYZ-2690214/p,https://oechsle.vteximg.com.br/arquivos/ids/20497942/2690220.jpg?v=638750924990500000,0,169.00,89.95,2690214,2690220,9,L,Dorado,Mujer
2690214,2690223,Casaca Mujer Islandia XYZ VAINILLA L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-islandia-XYZ-2690214/p,https://oechsle.vteximg.com.br/arquivos/ids/20497950/2690223.jpg?v=638750925077230000,2,169.00,89.95,2690214,2690223,9,L,Blanco,Mujer
2690214,2690226,Casaca Mujer Islandia XYZ  VERDE L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-islandia-XYZ-2690214/p,https://oechsle.vteximg.com.br/arquivos/ids/20497958/2690226.jpg?v=638750925157730000,2,169.00,89.95,2690214,2690226,9,L,Verde Salvia,Mujer
2689840,2689843,Casaca Mujer Piping XYZ ARENA L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-piping-XYZ-2689840/p,https://oechsle.vteximg.com.br/arquivos/ids/20445029/2689843.jpg?v=638739585343930000,0,189.00,99.95,2689840,2689843,10,L,Beige,Mujer
2689840,2689846,Casaca Mujer Piping XYZ  NEGRO L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-piping-XYZ-2689840/p,https://oechsle.vteximg.com.br/arquivos/ids/20445037/2689846.jpg?v=638739585523600000,1,189.00,99.95,2689840,2689846,10,L,Negro,Mujer
2690231,2690234,Casaca Mujer Kids XYZ  VERDE L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-kids-XYZ-2690231/p,https://oechsle.vteximg.com.br/arquivos/ids/20326693/2690234.jpg?v=638725838026830000,0,169.00,89.95,2690231,2690234,9,L,Verde,Mujer
2690231,2690237,Casaca Mujer Kids XYZ  BEIGE L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-kids-XYZ-2690231/p,https://oechsle.vteximg.com.br/arquivos/ids/20326701/2690237.jpg?v=638725838109070000,0,169.00,89.95,2690231,2690237,9,L,Beige,Mujer
2689817,2689823,Casaca Mujer Pocket XYZ  CAMEL L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-pocket-XYZ-2689817/p,https://oechsle.vteximg.com.br/arquivos/ids/20326677/2689823.jpg?v=638725835594430000,0,169.00,79.95,2689817,2689823,10,L,Camel,Mujer
2689817,2689820,Casaca Mujer Pocket XYZ AZUL MARINO L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-pocket-XYZ-2689817/p,https://oechsle.vteximg.com.br/arquivos/ids/20326669/2689820.jpg?v=638725835515230000,0,169.00,79.95,2689817,2689820,10,L,Azul,Mujer
2696475,2696478,Casaca Mujer Lino XYZ  BEIGE L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-lino-XYZ-2696475/p,https://oechsle.vteximg.com.br/arquivos/ids/20445121/2696478.jpg?v=638739477646770000,1,189.00,79.95,2696475,2696478,10,L,Beige,Mujer
2765444,2765447,Casaca Mujer XYZ Padding 1 Ecru Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-padding-1-2765444/p,https://oechsle.vteximg.com.br/arquivos/ids/21586393/2740557.jpg?v=638875021652300000,4,189.00,79.95,2765444,2765447,10,L,ECRU,Mujer
2765444,2765450,Casaca Mujer XYZ Padding 1 Verde Militar Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-padding-1-2765444/p,https://oechsle.vteximg.com.br/arquivos/ids/21588542/2740560.jpg?v=638875065500530000,2,189.00,79.95,2765444,2765450,10,L,Verde Militar,Mujer
2764698,2764701,Casaca Mujer XYZ Bomber Azul Marino Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-bomber-2764698/p,https://oechsle.vteximg.com.br/arquivos/ids/20945806/2764701.jpg?v=638797731580100000,0,189.00,89.95,2764698,2764701,10,L,Azul Marino,Mujer
2764698,2764704,Casaca Mujer XYZ Bomber Avellana Talla L,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-bomber-2764698/p,https://oechsle.vteximg.com.br/arquivos/ids/20945814/2764704.jpg?v=638797732276530000,0,189.00,89.95,2764698,2764704,10,L,Avellana,Mujer
2690190,2690193,Polo Mujer Lavado Manga Corta XYZ AQUA L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-lavado-manga-corta-XYZ-2690190/p,https://oechsle.vteximg.com.br/arquivos/ids/20119414/2690193.jpg?v=638687805757630000,0,59.95,29.95,2690190,2690193,11,L,Verde Menta,Mujer
2690190,2690196,Polo Mujer Lavado Manga Corta XYZ ECRU L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-lavado-manga-corta-XYZ-2690190/p,https://oechsle.vteximg.com.br/arquivos/ids/20119422/2690196.jpg?v=638687805854070000,0,59.95,29.95,2690190,2690196,11,L,ECRU,Mujer
2690190,2690199,Polo Mujer Lavado Manga Corta XYZ LILA L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-lavado-manga-corta-XYZ-2690190/p,https://oechsle.vteximg.com.br/arquivos/ids/20119430/2690199.jpg?v=638687805970830000,0,59.95,29.95,2690190,2690199,11,L,Lila,Mujer
2690190,2690202,Polo Mujer Lavado Manga Corta XYZ  TAUPE L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-lavado-manga-corta-XYZ-2690190/p,https://oechsle.vteximg.com.br/arquivos/ids/20119447/2690202.jpg?v=638687806132900000,0,59.95,29.95,2690190,2690202,11,L,Topo,Mujer
2690070,2690073,Polo Mujer Print Manga Corta XYZ  ECRU2 L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-print-manga-corta-XYZ-2690070/p,https://oechsle.vteximg.com.br/arquivos/ids/20119287/2690073.jpg?v=638687805019400000,2,59.95,29.95,2690070,2690073,11,L,Blanco,Mujer
2690070,2690076,Polo Mujer Print Manga Corta XYZ  ECRU3 L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-print-manga-corta-XYZ-2690070/p,https://oechsle.vteximg.com.br/arquivos/ids/20119295/2690076.jpg?v=638687805150900000,3,59.95,29.95,2690070,2690076,11,L,Blanco 1,Mujer
2690070,2690079,Polo Mujer Print Manga Corta XYZ  ECRU4 L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-print-manga-corta-XYZ-2690070/p,https://oechsle.vteximg.com.br/arquivos/ids/20119303/2690079.jpg?v=638687805271030000,2,59.95,29.95,2690070,2690079,11,L,Blanco 2,Mujer
2697450,2697453,Polo Mujer Raya Manga Corta XYZ  VERDE L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-raya-manga-corta-XYZ-2697450/p,https://oechsle.vteximg.com.br/arquivos/ids/20196925/2697453.jpg?v=638699828958770000,0,59.95,29.95,2697450,2697453,11,L,Verde,Mujer
2697450,2697456,Polo Mujer Raya Manga Corta XYZ PALO ROSA L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-raya-manga-corta-XYZ-2697450/p,https://oechsle.vteximg.com.br/arquivos/ids/20196933/2697456.jpg?v=638699829095530000,0,59.95,29.95,2697450,2697456,11,L,Rosa,Mujer
2697450,2697459,Polo Mujer Raya Manga Corta XYZ PIEDRA L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-raya-manga-corta-XYZ-2697450/p,https://oechsle.vteximg.com.br/arquivos/ids/20196941/2697459.jpg?v=638699829187600000,0,59.95,29.95,2697450,2697459,11,L,Crudo,Mujer
2690018,2690027,Polo Mujer Flame Sin Mangas XYZ ROSA L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-flame-sin-mangas-XYZ-2690018/p,https://oechsle.vteximg.com.br/arquivos/ids/20300490/2690027.jpg?v=638723942660670000,0,59.95,29.95,2690018,2690027,11,L,Nude,Mujer
2690018,2690021,Polo Mujer Flame Sin Mangas XYZ   ECRU L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-flame-sin-mangas-XYZ-2690018/p,https://oechsle.vteximg.com.br/arquivos/ids/20300474/2690021.jpg?v=638723942374130000,1,59.95,29.95,2690018,2690021,11,L,Blanco,Mujer
2690018,2690024,Polo Mujer Flame Sin Mangas XYZ  FRESA L,Moda,Mujer Venta Final,Polos Mujer,3965,XYZ,https://www.oechsle.pe/polo-mujer-flame-sin-mangas-XYZ-2690018/p,https://oechsle.vteximg.com.br/arquivos/ids/20300482/2690024.jpg?v=638723942586930000,1,59.95,29.95,2690018,2690024,11,L,Orquidea,Mujer
